grade,subject,source,mean_word_frequency_rank,mean_sentence_length,type_token_ratio,avg_syllables_per_word,pct_rare_words,mean_log_freq_rank,lexical_density,flesch_kincaid_grade,gunning_fog,sentence_length_variance,subordinate_clause_ratio,long_word_ratio,word_count,sentence_count
3,English,StoryWeaver/level-3/story-367848-the-world-that-mai-built.md,2060.0,8.25,0.7879,1.2121,36.36,5.0486,0.9429,2.126,4.512,26.1875,0.25,0.0303,33,4
3,English,StoryWeaver/level-3/story-367848-the-world-that-mai-built.md,3269.6,11.67,0.7714,1.2857,34.29,4.8942,0.9211,4.521,5.81,6.2222,0.6667,0.0286,35,3
3,English,StoryWeaver/level-3/story-367848-the-world-that-mai-built.md,5186.65,5.29,0.9459,1.1351,48.65,6.2279,0.8222,0.312,2.114,6.2041,0.0,0.0,37,7
3,English,StoryWeaver/level-3/story-367848-the-world-that-mai-built.md,2218.87,9.4,0.6596,1.2766,36.17,5.2132,1.0,3.14,6.313,23.44,0.2,0.0638,47,5
3,English,StoryWeaver/level-3/story-375319-how-the-myna-ate-the-sun.md,2011.52,4.6,0.8696,1.2174,21.74,4.8062,0.92,0.725,5.318,7.04,0.0,0.087,23,5
3,English,StoryWeaver/level-3/story-375319-how-the-myna-ate-the-sun.md,1275.74,12.67,0.8421,1.2368,23.68,4.9078,0.9744,4.075,6.119,8.2222,0.3333,0.0263,38,3
3,English,StoryWeaver/level-3/story-375319-how-the-myna-ate-the-sun.md,3107.97,9.75,0.8205,1.2308,41.03,5.7316,0.9286,3.028,6.977,3.6875,0.5,0.0769,39,4
3,English,StoryWeaver/level-3/story-375319-how-the-myna-ate-the-sun.md,2101.37,9.0,0.9259,1.2963,33.33,5.54,0.8438,3.866,6.563,8.6667,0.6667,0.0741,27,3
3,English,StoryWeaver/level-3/story-375319-how-the-myna-ate-the-sun.md,1731.27,11.0,0.8864,1.0909,29.55,5.0958,0.9565,1.768,4.4,7.5,0.0,0.0,44,4
3,English,StoryWeaver/level-3/story-375319-how-the-myna-ate-the-sun.md,4641.79,9.4,0.8936,1.1277,38.3,5.9435,0.9216,1.694,4.611,21.44,0.2,0.0213,47,5
3,English,StoryWeaver/level-3/story-375319-how-the-myna-ate-the-sun.md,15070.26,31.0,0.3871,1.0968,87.1,8.8761,1.0,9.442,13.69,0.0,0.0,0.0323,31,1
3,English,StoryWeaver/level-3/story-375319-how-the-myna-ate-the-sun.md,4126.56,9.75,0.8205,1.0769,38.46,5.3175,0.907,1.31,4.926,10.6875,0.25,0.0256,39,4
3,English,StoryWeaver/level-3/story-375319-how-the-myna-ate-the-sun.md,982.82,14.29,0.65,1.33,28.0,4.5426,0.9524,5.954,8.114,34.7755,0.2857,0.06,100,7
3,English,StoryWeaver/level-3/story-375319-how-the-myna-ate-the-sun.md,3097.29,13.44,0.719,1.1818,38.84,5.5155,0.968,3.772,6.7,60.2469,0.4444,0.0331,121,9
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,1192.44,14.29,0.73,1.16,28.0,4.8758,0.8929,4.338,5.714,158.4898,0.5714,0.0,100,7
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,1040.78,10.67,0.7188,1.125,15.62,4.1785,0.8889,2.365,5.517,46.2222,0.0,0.0312,32,3
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,3440.86,17.0,0.634,1.1699,33.33,5.6223,0.801,6.492,6.8,224.4444,0.4444,0.0,153,9
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,3205.0,24.6,0.6911,1.2195,32.52,5.8165,0.7785,11.124,10.816,664.24,0.8,0.0244,123,5
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,1247.06,17.33,0.75,1.2308,26.92,5.1273,0.8254,7.123,6.933,116.2222,1.3333,0.0,52,3
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,2307.39,13.27,0.5822,1.2671,26.03,5.0176,0.8848,5.212,6.679,56.0165,0.3636,0.0342,146,11
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,2371.43,8.5,0.7941,1.1618,27.94,5.383,0.7158,2.75,4.576,45.75,0.625,0.0294,68,8
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,2708.17,13.5,0.7531,1.2346,32.1,5.5365,0.7864,5.673,5.894,31.9167,0.3333,0.0123,81,6
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,2148.21,16.71,0.6239,1.2479,26.5,5.1308,0.8239,7.046,8.053,159.3469,0.4286,0.0342,117,7
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,1884.88,14.4,0.75,1.2361,23.61,4.8426,0.9474,4.924,7.427,65.04,1.0,0.0417,72,5
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,1344.46,12.0,0.6667,1.0556,19.44,4.8419,0.9114,2.001,4.8,130.0,0.5,0.0,72,6
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,1777.96,12.29,0.5116,1.1279,28.49,4.7474,0.8731,3.207,5.612,62.0612,0.0714,0.0174,172,14
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,2806.66,13.57,0.3474,1.3158,35.79,5.5563,0.754,6.956,7.955,115.102,0.5714,0.0632,95,7
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,1599.5,10.0,0.8,1.1,25.0,4.7265,0.9302,1.583,5.0,8.5,0.0,0.025,40,4
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,1598.74,13.8,0.6087,1.2754,27.54,5.0287,0.9583,5.075,7.549,34.76,0.4,0.0507,138,10
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,1740.68,11.36,0.64,1.128,24.8,5.1468,0.8803,2.755,4.865,69.8678,0.2727,0.008,125,11
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,2187.58,9.5,0.6974,1.3553,34.21,5.0145,0.8837,4.595,6.432,34.25,0.125,0.0658,76,8
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,1712.75,8.58,0.6796,1.2524,21.36,5.1492,0.8443,3.154,5.763,13.9097,0.1667,0.0583,103,12
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,1453.39,22.08,0.2578,1.1568,18.12,4.7473,0.8671,7.99,9.388,108.071,0.7692,0.0139,287,13
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,1604.6,19.71,0.4058,1.1812,26.09,5.0459,0.879,7.095,7.886,172.4898,1.4286,0.0,138,7
3,English,StoryWeaver/level-3/story-434292-heela-s-dream.md,2436.64,16.12,0.6434,1.3721,27.13,4.8347,0.9021,7.572,10.481,21.8594,0.625,0.1008,129,8
3,English,StoryWeaver/level-3/story-442744-how-night-came-to-opio-s-village.md,1824.67,10.5,0.8571,1.0476,19.05,5.2449,0.9545,1.062,4.2,2.25,1.0,0.0,21,2
3,English,StoryWeaver/level-3/story-442744-how-night-came-to-opio-s-village.md,2169.61,6.57,0.7826,1.1304,19.57,5.4336,0.9787,0.368,2.629,5.102,0.1429,0.0,46,7
3,English,StoryWeaver/level-3/story-442744-how-night-came-to-opio-s-village.md,1824.74,11.4,0.7368,1.0526,12.28,4.6535,0.8507,2.057,4.56,40.64,0.2,0.0,57,5
3,English,StoryWeaver/level-3/story-442744-how-night-came-to-opio-s-village.md,627.78,8.57,0.7167,1.0833,11.67,4.6467,0.8571,1.093,3.429,14.2449,0.2857,0.0,60,7
3,English,StoryWeaver/level-3/story-442744-how-night-came-to-opio-s-village.md,987.47,9.0,0.8611,1.1389,8.33,4.642,1.0,1.359,4.711,8.5,0.5,0.0278,36,4
3,English,StoryWeaver/level-3/story-442744-how-night-came-to-opio-s-village.md,267.18,14.25,0.7018,1.1053,8.77,4.2303,0.8906,3.692,5.7,21.6875,0.75,0.0,57,4
3,English,StoryWeaver/level-3/story-442744-how-night-came-to-opio-s-village.md,1168.17,8.75,0.7429,1.1429,5.71,4.8327,1.0,1.308,3.5,2.6875,0.75,0.0,35,4
3,English,StoryWeaver/level-3/story-442744-how-night-came-to-opio-s-village.md,1386.68,11.0,0.75,1.1364,18.18,4.7468,0.898,2.597,6.218,13.5,0.25,0.0455,44,4
3,English,StoryWeaver/level-3/story-442744-how-night-came-to-opio-s-village.md,1031.76,12.5,0.72,1.12,20.0,4.1982,0.9259,2.891,6.6,2.25,1.0,0.04,25,2
3,English,StoryWeaver/level-3/story-508218-the-case-of-the-new-planet.md,3333.26,10.33,0.9355,1.1935,32.26,5.6532,0.9394,2.784,4.133,8.2222,0.0,0.0,31,3
3,English,StoryWeaver/level-3/story-508218-the-case-of-the-new-planet.md,672.05,7.0,0.7619,1.0952,38.1,4.9006,0.9545,0.194,2.8,4.6667,0.0,0.0,21,3
3,English,StoryWeaver/level-3/story-508218-the-case-of-the-new-planet.md,5377.87,10.0,0.8,1.1,36.67,5.6045,0.9677,1.42,5.333,62.0,0.0,0.0333,30,3
3,English,StoryWeaver/level-3/story-508218-the-case-of-the-new-planet.md,4237.2,8.33,0.84,1.12,32.0,5.3615,0.9615,1.006,3.333,16.8889,0.6667,0.0,25,3
3,English,StoryWeaver/level-3/story-508218-the-case-of-the-new-planet.md,6513.29,12.0,0.8333,1.1667,41.67,6.4824,0.8889,3.442,4.8,25.0,0.0,0.0,24,2
3,English,StoryWeaver/level-3/story-508218-the-case-of-the-new-planet.md,4525.18,10.0,0.68,1.06,38.0,5.4091,0.8929,1.286,4.0,27.2,0.0,0.0,50,5
3,English,StoryWeaver/level-3/story-508218-the-case-of-the-new-planet.md,2940.83,7.5,0.9,1.1,33.33,5.4684,0.8571,0.803,3.0,14.75,0.0,0.0,30,4
3,English,StoryWeaver/level-3/story-508218-the-case-of-the-new-planet.md,1543.6,5.83,0.7429,1.0857,31.43,4.7207,0.7609,0.211,2.333,9.8056,0.0,0.0,35,6
3,English,StoryWeaver/level-3/story-508218-the-case-of-the-new-planet.md,2781.54,7.8,0.8718,1.1026,20.51,5.1499,0.8478,1.008,3.12,6.56,0.2,0.0,39,5
3,English,StoryWeaver/level-3/story-508218-the-case-of-the-new-planet.md,3221.75,6.86,0.9167,1.2083,35.42,5.4654,0.8571,1.788,3.576,19.2653,0.1429,0.0208,48,7
3,English,StoryWeaver/level-3/story-508218-the-case-of-the-new-planet.md,2738.56,8.67,0.8462,1.3654,34.62,5.5005,0.7879,4.812,6.544,15.8889,0.0,0.0769,52,6
3,English,StoryWeaver/level-3/story-508218-the-case-of-the-new-planet.md,3964.16,12.89,0.5517,1.3276,49.14,5.7881,0.8992,5.666,5.5,32.5432,0.7778,0.0086,116,9
3,English,StoryWeaver/level-3/story-508218-the-case-of-the-new-planet.md,4297.95,13.67,0.6098,1.2683,39.02,5.8593,0.8817,5.421,5.467,31.5556,1.0,0.0,82,6
3,English,StoryWeaver/level-3/story-508218-the-case-of-the-new-planet.md,3436.99,20.0,0.62,1.39,48.0,5.5049,0.9524,9.002,10.8,142.4,0.4,0.07,100,5
3,English,StoryWeaver/level-3/story-528407-a-day-at-the-museum.md,1560.27,11.0,0.8636,1.3182,27.27,4.6498,0.9565,4.45,4.4,49.0,0.0,0.0,22,2
3,English,StoryWeaver/level-3/story-528407-a-day-at-the-museum.md,3017.0,25.0,0.8,1.36,48.0,5.6873,0.9259,10.988,13.2,0.0,0.0,0.08,25,1
3,English,StoryWeaver/level-3/story-528407-a-day-at-the-museum.md,4985.64,25.0,0.8,1.24,56.0,6.0929,1.0,8.792,11.6,0.0,1.0,0.04,25,1
3,English,StoryWeaver/level-3/story-528407-a-day-at-the-museum.md,5009.19,10.67,0.875,1.25,46.88,6.082,1.0,3.32,4.267,0.2222,0.0,0.0,32,3
3,English,StoryWeaver/level-3/story-528407-a-day-at-the-museum.md,5640.97,4.25,0.9118,1.2059,41.18,5.9338,1.0,0.297,4.053,9.6875,0.0,0.0588,34,8
3,English,StoryWeaver/level-3/story-528407-a-day-at-the-museum.md,4578.81,3.7,0.9189,1.1351,37.84,6.206,1.0,-0.752,1.48,8.01,0.0,0.0,37,10
3,English,StoryWeaver/level-3/story-528407-a-day-at-the-museum.md,3564.26,6.33,0.8684,1.1842,26.32,5.5673,1.0,0.854,3.586,28.5556,0.3333,0.0263,38,6
3,English,StoryWeaver/level-3/story-528407-a-day-at-the-museum.md,2114.85,6.75,0.9259,1.1111,22.22,4.9766,0.9,0.446,2.7,26.1875,0.0,0.0,27,4
3,English,StoryWeaver/level-3/story-528407-a-day-at-the-museum.md,6062.87,18.67,0.6518,1.3214,50.89,6.2506,0.9825,7.413,9.61,58.2222,0.5,0.0536,112,6
3,English,StoryWeaver/level-3/story-537364-what-s-my-mother-tongue.md,3570.61,33.0,0.7879,1.2424,21.21,5.6242,0.8462,14.281,15.624,0.0,0.0,0.0606,33,1
3,English,StoryWeaver/level-3/story-537364-what-s-my-mother-tongue.md,5610.9,7.5,0.8667,1.1667,33.33,5.845,0.8824,1.492,4.333,4.75,0.25,0.0333,30,4
3,English,StoryWeaver/level-3/story-537364-what-s-my-mother-tongue.md,3899.33,8.0,0.9167,1.1667,33.33,5.7215,0.8,2.077,3.2,44.6667,0.3333,0.0,24,3
3,English,StoryWeaver/level-3/story-537364-what-s-my-mother-tongue.md,2733.95,7.0,0.8571,1.1429,14.29,5.1981,0.75,1.536,2.8,10.6667,0.0,0.0,21,3
3,English,StoryWeaver/level-3/story-537364-what-s-my-mother-tongue.md,3593.91,17.5,0.7714,1.2571,28.57,5.5732,0.7609,8.214,11.571,72.25,0.5,0.1143,35,2
3,English,StoryWeaver/level-3/story-537364-what-s-my-mother-tongue.md,9673.07,6.0,0.6333,1.2,56.67,7.1906,0.6667,2.08,2.4,10.8,0.0,0.0,30,5
3,English,StoryWeaver/level-3/story-537364-what-s-my-mother-tongue.md,13757.95,22.0,0.6818,1.1364,72.73,8.2804,0.7097,9.909,8.8,0.0,0.0,0.0,22,1
3,English,StoryWeaver/level-3/story-537364-what-s-my-mother-tongue.md,14697.54,26.0,0.6154,1.1923,73.08,8.2543,0.7027,12.909,10.4,0.0,0.0,0.0,26,1
3,English,StoryWeaver/level-3/story-537364-what-s-my-mother-tongue.md,5673.08,18.0,0.7917,1.375,47.22,6.0477,0.9231,8.24,9.422,108.5,0.5,0.0556,72,4
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,15485.92,63.0,1.0,1.6032,96.83,9.319,1.0,27.897,30.279,0.0,0.0,0.127,63,1
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,2928.24,6.86,0.75,1.1979,38.54,5.2049,0.96,1.331,4.826,6.8367,0.4286,0.0521,96,14
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,1837.68,11.0,0.9091,1.25,27.27,4.771,0.9778,3.547,6.218,21.0,0.75,0.0455,44,4
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,8082.17,15.75,0.8254,1.6508,73.02,7.2635,0.9692,10.227,13.284,43.6875,0.0,0.1746,63,4
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,3571.39,17.83,0.7196,1.3364,46.73,5.4519,0.964,7.395,9.376,45.8056,1.0,0.0561,107,6
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,5442.07,14.33,0.8605,1.2326,41.86,5.7151,0.9556,4.804,6.664,1.5556,0.3333,0.0233,43,3
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,3078.01,13.75,0.6818,1.2273,35.45,5.3736,0.9402,4.596,6.591,9.9375,0.75,0.0273,110,8
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,6686.19,10.33,0.9355,1.6129,48.39,6.3446,0.9394,7.732,9.295,2.8889,0.0,0.129,31,3
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,1769.58,11.78,0.7547,1.4434,39.62,5.0887,0.955,6.252,8.485,29.9506,0.3333,0.0943,106,9
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,5567.43,14.0,0.8929,1.3214,39.29,6.0838,0.875,6.243,9.886,0.0,0.0,0.1071,28,2
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,2535.68,11.3,0.7257,1.2743,47.79,5.5069,0.9113,4.283,6.29,25.01,0.7,0.0442,113,10
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,12871.6,12.5,0.96,1.6,80.0,8.4923,0.9615,8.36,6.6,72.25,0.0,0.04,25,2
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,2551.57,14.62,0.7778,1.2479,38.46,5.1369,0.9512,5.131,7.559,35.7344,1.0,0.0427,117,8
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,7472.82,14.0,0.8571,1.6071,75.0,7.0806,0.9655,9.029,11.314,4.0,0.0,0.1429,28,2
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,4002.06,11.86,0.7108,1.2892,48.19,5.5232,0.954,4.469,6.189,9.551,0.4286,0.0361,83,7
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,2638.24,16.0,0.825,1.4625,58.75,5.5999,0.9756,8.064,10.4,12.8,0.2,0.1,80,5
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,5585.36,12.0,0.9444,1.75,61.11,6.6889,0.9231,10.13,15.911,6.0,0.3333,0.2778,36,3
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,2686.94,20.43,0.5664,1.3007,38.46,4.894,0.9533,8.115,10.969,157.6735,0.5714,0.0699,143,7
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,4501.66,19.0,0.9474,1.3158,39.47,5.5832,0.9268,7.931,8.653,36.0,0.5,0.0263,38,2
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,1848.77,15.8,0.8481,1.3797,48.1,5.5434,0.9875,6.931,7.333,2.96,1.0,0.0253,79,5
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,4970.72,12.5,1.0,1.44,56.0,5.9831,0.9259,6.667,8.2,6.25,0.0,0.08,25,2
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,3247.97,17.2,0.7907,1.3953,41.86,5.4358,0.9773,7.739,10.136,44.96,0.4,0.0814,86,5
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,8315.62,10.5,1.0,1.5238,61.9,7.304,0.913,6.876,9.914,2.25,0.0,0.1429,21,2
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,2653.58,5.3,0.4906,1.1321,32.08,5.0881,0.7794,0.42,2.875,1.01,0.0,0.0189,53,10
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,3964.81,13.5,0.7222,1.4074,42.59,5.2664,0.9153,6.77,9.104,6.75,0.0,0.0926,54,4
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,4223.49,11.38,0.7143,1.3516,46.15,5.7601,0.9479,5.039,7.627,15.2344,0.125,0.0769,91,8
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,2228.13,9.0,0.7222,1.3889,27.78,4.7476,0.871,4.829,5.822,19.6667,0.0,0.0556,54,6
3,English,StoryWeaver/level-3/story-541242-we-hope-children-on-climate-change.md,7635.92,88.5,0.6271,1.339,55.37,6.3576,0.9672,35.895,37.66,4422.25,1.0,0.0565,177,2
3,English,StoryWeaver/level-3/story-544463-lebo-and-gogo-s-tea-party.md,6927.56,16.0,0.7812,1.0938,40.62,6.465,0.8,5.116,7.65,121.0,0.5,0.0312,32,2
3,English,StoryWeaver/level-3/story-544463-lebo-and-gogo-s-tea-party.md,3690.19,21.0,0.8571,1.0952,35.71,5.3409,0.7636,8.059,8.4,169.0,0.5,0.0,42,2
3,English,StoryWeaver/level-3/story-544463-lebo-and-gogo-s-tea-party.md,2775.26,11.5,0.8696,1.1304,30.43,4.9262,1.0,2.234,6.339,12.25,0.0,0.0435,23,2
3,English,StoryWeaver/level-3/story-544463-lebo-and-gogo-s-tea-party.md,4164.93,10.75,0.7907,1.0233,32.56,5.2365,0.7679,1.944,4.3,9.6875,0.0,0.0,43,4
3,English,StoryWeaver/level-3/story-544463-lebo-and-gogo-s-tea-party.md,2179.3,11.0,0.8182,1.0,24.24,4.7323,0.7674,1.8,4.4,6.0,0.3333,0.0,33,3
3,English,StoryWeaver/level-3/story-544463-lebo-and-gogo-s-tea-party.md,4759.88,11.0,0.8788,1.0303,36.36,5.8657,0.6471,3.198,4.4,18.6667,0.0,0.0,33,3
3,English,StoryWeaver/level-3/story-544463-lebo-and-gogo-s-tea-party.md,3393.08,8.67,0.8077,1.0385,30.77,5.144,0.7647,1.084,3.467,0.2222,0.3333,0.0,26,3
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,3123.04,9.2,0.6739,1.087,19.57,5.0624,0.9388,1.058,3.68,2.56,0.2,0.0,46,5
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,3559.13,9.5,0.8947,1.1842,31.58,5.6489,0.7917,3.064,3.8,23.25,0.25,0.0,38,4
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,3107.12,12.5,0.92,1.28,40.0,5.7568,0.7143,6.339,5.0,56.25,1.0,0.0,25,2
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,11236.32,7.0,0.9286,1.2143,75.0,7.5917,0.9032,1.761,4.229,23.5,0.25,0.0357,28,4
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,4975.61,11.0,0.7879,1.1515,42.42,5.9293,0.7857,3.458,4.4,38.0,0.3333,0.0,33,3
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,4129.29,6.2,0.7903,1.1129,41.94,5.6697,0.747,0.779,2.48,19.76,0.3,0.0,62,10
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,4420.44,8.33,0.76,1.2,42.0,5.699,0.7463,2.925,3.333,21.5556,0.1667,0.0,50,6
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,2271.18,10.17,0.7869,1.1803,31.15,5.0613,0.8243,3.148,4.722,88.4722,0.6667,0.0164,61,6
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,4851.45,12.25,0.7551,1.0612,36.73,6.0701,0.8033,2.88,4.9,57.6875,0.25,0.0,49,4
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,3521.29,7.25,0.8793,1.2586,43.1,5.8519,0.7342,3.113,4.279,18.4375,0.25,0.0345,58,8
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,4577.78,9.2,0.7391,1.1087,39.13,5.8639,0.8519,1.705,5.419,8.56,0.0,0.0435,46,5
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,8188.09,14.67,0.6591,1.1818,61.36,7.1412,0.8302,5.245,7.685,42.8889,0.3333,0.0455,44,3
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,2807.57,11.29,0.6962,1.0759,31.65,5.1935,0.798,2.622,4.514,19.9184,0.8571,0.0,79,7
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,3906.68,11.0,0.9545,1.1364,45.45,5.9612,0.7097,3.864,4.4,25.0,0.0,0.0,22,2
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,3024.0,8.83,0.8113,1.1132,35.85,5.3158,0.726,2.291,4.288,32.4722,0.5,0.0189,53,6
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,3113.76,12.5,0.84,1.2,32.0,5.0078,0.7812,4.81,5.0,42.25,1.0,0.0,25,2
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,4519.03,12.17,0.7534,1.1096,45.21,5.9847,0.7766,3.613,5.415,19.4722,0.3333,0.0137,73,6
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,5216.7,14.33,0.6977,1.093,39.53,6.0616,0.8113,4.198,5.733,20.2222,0.3333,0.0,43,3
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,3729.31,11.8,0.8475,1.1017,40.68,5.8357,0.831,2.948,4.72,13.36,0.2,0.0,59,5
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,4434.64,10.67,0.7188,1.0938,45.31,5.9325,0.7805,2.646,4.892,10.8889,0.3333,0.0156,64,6
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,3012.09,11.5,0.7246,1.1159,34.78,5.4666,0.75,3.558,5.18,99.5833,0.5,0.0145,69,6
3,English,StoryWeaver/level-3/story-561474-an-adventure-for-puchku.md,6111.85,7.8,0.8205,1.2051,56.41,6.6957,0.78,2.531,4.146,8.56,0.0,0.0256,39,5
3,English,StoryWeaver/level-3/story-585277-ilari-s-jainsem.md,4296.57,23.0,0.9565,1.2174,30.43,5.832,0.92,8.525,9.2,0.0,1.0,0.0,23,1
3,English,StoryWeaver/level-3/story-585277-ilari-s-jainsem.md,7553.07,8.0,0.85,1.15,57.5,6.9774,0.8696,1.568,4.2,45.2,0.4,0.025,40,5
3,English,StoryWeaver/level-3/story-585277-ilari-s-jainsem.md,4625.92,50.0,0.74,1.12,34.0,5.6095,0.7812,22.586,21.6,0.0,0.0,0.04,50,1
3,English,StoryWeaver/level-3/story-585277-ilari-s-jainsem.md,6014.19,9.86,0.7826,1.1884,42.03,6.165,0.7667,3.447,3.943,21.551,0.2857,0.0,69,7
3,English,StoryWeaver/level-3/story-585277-ilari-s-jainsem.md,5086.64,11.0,0.7636,1.2182,40.0,6.0254,0.7746,4.323,5.855,35.2,0.2,0.0364,55,5
3,English,StoryWeaver/level-3/story-585277-ilari-s-jainsem.md,5152.62,9.67,0.8276,1.4138,55.17,6.0733,0.8056,5.773,6.625,38.8889,0.0,0.069,29,3
3,English,StoryWeaver/level-3/story-585277-ilari-s-jainsem.md,2435.4,8.75,0.8,1.1429,25.71,4.885,0.7447,2.478,4.643,11.6875,0.25,0.0286,35,4
3,English,StoryWeaver/level-3/story-585277-ilari-s-jainsem.md,3694.45,18.33,0.7636,1.2727,38.18,5.4572,0.873,7.618,9.515,4.2222,0.3333,0.0545,55,3
3,English,StoryWeaver/level-3/story-585277-ilari-s-jainsem.md,2551.71,25.5,0.8235,1.1176,31.37,5.1767,0.8793,8.908,10.984,90.25,0.5,0.0196,51,2
3,English,StoryWeaver/level-3/story-585277-ilari-s-jainsem.md,4270.13,7.5,0.9333,1.2,33.33,5.5424,0.4054,5.785,5.667,0.25,0.0,0.0667,15,2
3,English,StoryWeaver/level-3/story-585277-ilari-s-jainsem.md,6407.0,16.33,0.8367,1.2653,44.9,6.3118,0.8909,6.491,8.166,38.8889,0.0,0.0408,49,3
3,English,StoryWeaver/level-3/story-585277-ilari-s-jainsem.md,3315.71,56.0,0.6786,1.1786,33.93,4.9523,0.8,25.617,24.543,0.0,3.0,0.0536,56,1
3,English,StoryWeaver/level-3/story-585277-ilari-s-jainsem.md,6015.95,13.0,0.8205,1.2564,43.59,6.2098,0.7959,5.606,6.226,8.6667,0.3333,0.0256,39,3
3,English,StoryWeaver/level-3/story-585277-ilari-s-jainsem.md,7233.95,7.8,0.7692,1.2564,43.59,6.6524,0.907,2.59,4.146,72.96,0.0,0.0256,39,5
3,English,StoryWeaver/level-3/story-585277-ilari-s-jainsem.md,2290.84,9.5,0.8947,1.2105,15.79,4.9167,0.8261,3.179,5.905,0.25,1.0,0.0526,19,2
3,English,StoryWeaver/level-3/story-585277-ilari-s-jainsem.md,17866.0,71.0,0.1549,1.0282,94.37,9.3522,0.9861,24.622,28.4,0.0,0.0,0.0,71,1
